"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.imgurl0","Input.imgurl1","Input.imgurl2","Input.imgurl3","Input.imgurl4","Input.theme0","Input.theme1","Input.theme2","Input.theme3","Input.theme4","Input.word0","Input.word1","Input.word2","Input.word3","Input.word4","Input.type0","Input.type1","Input.type2","Input.type3","Input.type4","Answer.comments","Answer.feedback0","Answer.feedback1","Answer.feedback2","Answer.feedback3","Answer.feedback4","Answer.rating0.-1","Answer.rating0.-2","Answer.rating0.0","Answer.rating0.1","Answer.rating0.2","Answer.rating1.-1","Answer.rating1.-2","Answer.rating1.0","Answer.rating1.1","Answer.rating1.2","Answer.rating2.-1","Answer.rating2.-2","Answer.rating2.0","Answer.rating2.1","Answer.rating2.2","Answer.rating3.-1","Answer.rating3.-2","Answer.rating3.0","Answer.rating3.1","Answer.rating3.2","Answer.rating4.-1","Answer.rating4.-2","Answer.rating4.0","Answer.rating4.1","Answer.rating4.2","Approve","Reject"
"3B6F54KMR2CKHQOCFA13P0T79HG1SU","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","3Z7VU45IPYHK5M8K050D9DMZ6OLZ1I","AOBTFLJU2BEPR","Submitted","Fri Feb 22 12:24:30 PST 2019","Fri Feb 22 12:25:47 PST 2019","Fri Mar 01 12:25:47 PST 2019","","","","77","100% (208/208)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D4/59/0.png","https://purvaten.github.io/doodles/D2/80/0.png","https://purvaten.github.io/doodles/D4/51/0.png","https://purvaten.github.io/doodles/D1/85/1.png","https://purvaten.github.io/doodles/D2/87/0.png","pastor, jesus, people, steeple","strong, power, brave, courageous","music","united states","vehicle, driving, passenger","church","hero","microphone","wall","car","d4","d2","d4","d1","d2","Let us know your thoughts..","I don't think it is very intuitive.","This makes me think of super hero powers.","This doesn't make sense at all.","I don't get this one at all.","This one makes more sense than the others.","false","false","true","false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false"
"3BAKUKE49HC8GBOZ0L1YZQOBNFX1R6","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","39U1BHVTDLRKTDD0HHPEBI0FJEIT3X","A1DK3FVV13STX2","Submitted","Fri Feb 22 18:52:17 PST 2019","Fri Feb 22 18:56:13 PST 2019","Fri Mar 01 18:56:13 PST 2019","","","","236","100% (212/212)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D4/67/0.png","https://purvaten.github.io/doodles/D4/89/0.png","https://purvaten.github.io/doodles/D1/61/0.png","https://purvaten.github.io/doodles/D1/43/0.png","https://purvaten.github.io/doodles/D3/38/0.png","priest, nun, bishop","watersports","pets, babies, family","healthcare","gambling","church","canoe","dog","sick","casino","d4","d4","d1","d1","d3","Very interesting task. I enjoyed it.","It's an okay doodle, but I don't really see where it represents the ""priest, nun, bishop"" them.","I like the way the person who did this used the knots in the ""A"" to represent something nautical.","Very creative, but I really can't tell it says ""dog"".","I really like the way the person used the medical symbol and body parts in this one","This just looks kind of thrown together. I don't really see anything that represents gambling in the letters.","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false","false"
"3BAKUKE49HC8GBOZ0L1YZQOBNFX1R6","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","3N4BPTXIO8S5PO0W2S7NX03JDFHKUY","A3TKHMWW3PCU7F","Submitted","Fri Feb 22 19:54:28 PST 2019","Fri Feb 22 20:00:30 PST 2019","Fri Mar 01 20:00:30 PST 2019","","","","362","100% (6/6)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D4/67/0.png","https://purvaten.github.io/doodles/D4/89/0.png","https://purvaten.github.io/doodles/D1/61/0.png","https://purvaten.github.io/doodles/D1/43/0.png","https://purvaten.github.io/doodles/D3/38/0.png","priest, nun, bishop","watersports","pets, babies, family","healthcare","gambling","church","canoe","dog","sick","casino","d4","d4","d1","d1","d3","This was fun.  I wish we could do more hits.","It's a little boring.  Not very creative.  I don't see the theme used at all.","It's pretty simple.  Not very creative. I don't see the water sports theme used very much.","It's fun.  It takes a second to figure out.","The theme is used very creatively. The word is fun to figure out.","It's boring.  I don't see the casino theme at all.","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false","false"
"3CESM1J3EI38VT6I5LNLHLN9N5RW61","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:04 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:04 PST 2019","","","3II4UPYCOJ75JPN5T21VJMB4QIQQDS","A3VL1CBZ3BGQK7","Submitted","Fri Feb 22 10:32:40 PST 2019","Fri Feb 22 10:37:39 PST 2019","Fri Mar 01 10:37:39 PST 2019","","","","299","100% (1/1)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D4/90/0.png","https://purvaten.github.io/doodles/D5/5/0.png","https://purvaten.github.io/doodles/D3/3/0.png","https://purvaten.github.io/doodles/D2/63/0.png","https://purvaten.github.io/doodles/D5/86/0.png","weather, disaster","bat, stadium, baseball, popcorn","automobile, fast cars","players, balls","vacation, beach, sunny","hurricane","baseball","racecar","sports","summer","d4","d5","d3","d2","d5","Let us know your thoughts..","The doodle is creative and fun.","Not a creative doodle at all.","Cute doodle!","Very creative but hard to see the word sports unless you know t is there.","Not creative at all.","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false","false"
"3CESM1J3EI38VT6I5LNLHLN9N5RW61","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:04 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:04 PST 2019","","","3K5TEWLKGVBEW8Z87FWGG6QPZFEIVH","A3SKEW89V5S0DI","Submitted","Fri Feb 22 10:34:10 PST 2019","Fri Feb 22 10:45:43 PST 2019","Fri Mar 01 10:45:43 PST 2019","","","","693","100% (1262/1262)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D4/90/0.png","https://purvaten.github.io/doodles/D5/5/0.png","https://purvaten.github.io/doodles/D3/3/0.png","https://purvaten.github.io/doodles/D2/63/0.png","https://purvaten.github.io/doodles/D5/86/0.png","weather, disaster","bat, stadium, baseball, popcorn","automobile, fast cars","players, balls","vacation, beach, sunny","hurricane","baseball","racecar","sports","summer","d4","d5","d3","d2","d5","Let us know your thoughts..","I don't get it. It doesn't seem to match with a storm.","There is nothing innovative about this at all.","I can't even read the word.","The images are good but you can't make out the word.","Nothing here but monotone font.","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false"
"3CESM1J3EI38VT6I5LNLHLN9N5S6WC","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","30MVJZJNHMDCUC6BMWCK0PGSL2X9JH","A3P1TIG6OWXN7V","Submitted","Fri Feb 22 12:25:14 PST 2019","Fri Feb 22 12:36:54 PST 2019","Fri Mar 01 12:36:54 PST 2019","","","","700","100% (4/4)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D4/31/0.png","https://purvaten.github.io/doodles/D4/94/0.png","https://purvaten.github.io/doodles/D2/76/0.png","https://purvaten.github.io/doodles/D1/58/0.png","supplements","flying, sky, pilot","zoo","spooky, haunted, halloween","old people","caplet","airplane","panda","ghosts","age","d5","d4","d4","d2","d1","Let us know your thoughts..","It's an OK doodle, but it just isn't anything special. It looks fairly typical.","This doodle is very creative, and uses shapes in a fun way.","This is a pretty neat doodle, again this one uses shapes in a great way.","This is a VERY creative use of shapes. The Halloween themed  shapes to spell out the word ghosts is great.","While the images are great, I can't tell what it spels.","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false"
"3CESM1J3EI38VT6I5LNLHLN9N5S6WC","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","3D3VGR7TA0F7DY08DSKJB3ZXVR3R3W","A2653BIPJKEMRK","Submitted","Fri Feb 22 10:27:27 PST 2019","Fri Feb 22 10:33:02 PST 2019","Fri Mar 01 10:33:02 PST 2019","","","","335","100% (689/689)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D4/31/0.png","https://purvaten.github.io/doodles/D4/94/0.png","https://purvaten.github.io/doodles/D2/76/0.png","https://purvaten.github.io/doodles/D1/58/0.png","supplements","flying, sky, pilot","zoo","spooky, haunted, halloween","old people","caplet","airplane","panda","ghosts","age","d5","d4","d4","d2","d1","Let us know your thoughts..","This is basically plain text, nothing really special about it.","Creative use on images to represent letters, but most of the images don't relate to flying, sky, or pilot them in my opinion.","The letters do not have any zoo related theme to them. Does not match.","Awesome use of images related to spooky and Halloween for the word ghost. The images of a bone, pumpkins, and zombies are all related to those words.","Very creative use of images related to old people that are somewhat shaped like the letter for age. If you didn't know the word you may not see it at first, but once you see it you can help but admire the creativity and appreciate the way it was done.","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true"
"3CIS7GGG65JZG4ASG3RIBLUPJN4UEL","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","3TVSS0C0E10HKBFOR10GGFBCH5VWTL","A1N1EF0MIRSEZZ","Submitted","Fri Feb 22 10:27:54 PST 2019","Fri Feb 22 10:32:07 PST 2019","Fri Mar 01 10:32:07 PST 2019","","","","253","100% (38/38)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/78/0.png","https://purvaten.github.io/doodles/D1/80/0.png","https://purvaten.github.io/doodles/D3/12/0.png","https://purvaten.github.io/doodles/D3/39/0.png","https://purvaten.github.io/doodles/D2/43/0.png","sports, competition","strong, power, brave, courageous","cake, cookies, pies, oven","gambling, card games","healthcare","trophy","hero","baker","poker","sick","d5","d1","d3","d3","d2","Let us know your thoughts..","It's too simple and lacks originality","just by looking at it, I don't know what it wants to convey","impossible to understand","I don't see how those symbols relate to each other","it's easy to understand but kinda ugly","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false"
"3CIS7GGG65JZG4ASG3RIBLUPJN4UEL","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","3WYGZ5XF3WFPAB8SDNCNIZLVSF9KSP","A3D1VTLX623K6I","Submitted","Fri Feb 22 10:42:12 PST 2019","Fri Feb 22 10:48:28 PST 2019","Fri Mar 01 10:48:28 PST 2019","","","","376","88% (84/95)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D5/78/0.png","https://purvaten.github.io/doodles/D1/80/0.png","https://purvaten.github.io/doodles/D3/12/0.png","https://purvaten.github.io/doodles/D3/39/0.png","https://purvaten.github.io/doodles/D2/43/0.png","sports, competition","strong, power, brave, courageous","cake, cookies, pies, oven","gambling, card games","healthcare","trophy","hero","baker","poker","sick","d5","d1","d3","d3","d2","Let us know your thoughts..","It doesn't look like a doodle at all, it just looks like the word in a special font - not even a font that reminds me of winning, etc.","I see the power connection, but not the connection to hero. I think the doodle could be stronger, I wouldn't have guessed it was for hero, I would have thought power.","I don't see a doodle representing  baker at all.  The shape of the doodle sort of is the same shape as the word baker, but the pictures don't represent bakers.","I like that I can still read the word, I wish the pictures were more related to gaming, poker, cards, etc.","Excellent doodle, can clearly read the word and the pictures clearly depict the meaning of the doodle.","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true"
"3CIS7GGG65JZG4ASG3RIBLUPJN5EU6","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:04 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:04 PST 2019","","","3AUQQEL7U5T3PDIS3P7AA2QTDLZV01","A2R72PEQOZAINO","Submitted","Fri Feb 22 11:06:54 PST 2019","Fri Feb 22 11:16:12 PST 2019","Fri Mar 01 11:16:12 PST 2019","","","","558","100% (1/1)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D4/54/0.png","https://purvaten.github.io/doodles/D3/73/0.png","https://purvaten.github.io/doodles/D4/55/0.png","https://purvaten.github.io/doodles/D1/20/0.png","https://purvaten.github.io/doodles/D1/5/0.png","nature, plant","sky, rain, weather","news","cross, bible, church, heart","bat, stadium, baseball, popcorn","tree","clouds","television","jesus","baseball","d4","d3","d4","d1","d1","I thought this was fun and interesting. Hopefully you like my responses, and let me try some more in the future. I appreciate getting to participate.","I like the cross as it was made of wood, so I thought it was creative.","I like this doodle very much because if you spend time looking at clouds you may find these shapes in them.","The T at the beginning could have been an antenna instead to go with the word more, and an antenna looks like a T. It looks like a piece of film is making up the letter V and that sort of fits.","This is very nice and I like the Bible for the letter U. The J looks like Aramaic or some other biblical language. Well done.","I do not get the pumpkin at all for the letter S as that doesn't fit the theme at all. A baseball bat would have seemed the more likely choice for L.","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false"
"3CIS7GGG65JZG4ASG3RIBLUPJN5EU6","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:04 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:04 PST 2019","","","3JBT3HLQF82NMERML7B3A94X94EZP9","AU01P6YB9J5JX","Submitted","Fri Feb 22 10:28:49 PST 2019","Fri Feb 22 10:36:55 PST 2019","Fri Mar 01 10:36:55 PST 2019","","","","486","100% (11/11)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D4/54/0.png","https://purvaten.github.io/doodles/D3/73/0.png","https://purvaten.github.io/doodles/D4/55/0.png","https://purvaten.github.io/doodles/D1/20/0.png","https://purvaten.github.io/doodles/D1/5/0.png","nature, plant","sky, rain, weather","news","cross, bible, church, heart","bat, stadium, baseball, popcorn","tree","clouds","television","jesus","baseball","d4","d3","d4","d1","d1","Let us know your thoughts..","it is standard with not much thought put into it","it is ok but not enough of the theme is not emphasize in the doodle","some level of creativity is exhibited","the theme is not significantly emphasized","a fair amount of creativity although it would be difficult to spell out baseball from the doodle","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false"
"3CMIQF80GNQ3BWAWTCOFPW5NZ4B6Q8","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","33UKMF9319KPSUBUWWV5TV4DDBDTTS","A1SDMC8XFKJTEN","Submitted","Fri Feb 22 10:27:20 PST 2019","Fri Feb 22 10:34:30 PST 2019","Fri Mar 01 10:34:30 PST 2019","","","","430","0% (0/0)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D2/28/0.png","https://purvaten.github.io/doodles/D2/39/0.png","https://purvaten.github.io/doodles/D3/70/0.png","https://purvaten.github.io/doodles/D1/66/0.png","https://purvaten.github.io/doodles/D3/57/0.png","festivals, broadway, emotions","gambling, card games","royalty, structure, magical, historic","pollution, dirt, wastage","ocean","music","poker","castle","environment","fish","d2","d2","d3","d1","d3","I think they need to stick with the theme constantly","The M and U are very plain ans starts it off very boring. The S, I and C are creative and look good","Everything is great except for the letter R. The end leaves you bored.","I think the first 4 letters are fantastic. The last 2 letters are hard to read and I am having a hard time associating them with Castle.","I think it is depressing. It is childlike and I would not think of environment at first glance.","Th I and S are fantastic. The F and H do not fit the theme in my opinion.","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false"
"3CMIQF80GNQ3BWAWTCOFPW5NZ4B6Q8","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","3N8OEVH1FRQT2A1E4YN75BS3FVFOOF","A3II15BJS4VJBV","Submitted","Fri Feb 22 10:27:32 PST 2019","Fri Feb 22 10:29:58 PST 2019","Fri Mar 01 10:29:58 PST 2019","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D2/28/0.png","https://purvaten.github.io/doodles/D2/39/0.png","https://purvaten.github.io/doodles/D3/70/0.png","https://purvaten.github.io/doodles/D1/66/0.png","https://purvaten.github.io/doodles/D3/57/0.png","festivals, broadway, emotions","gambling, card games","royalty, structure, magical, historic","pollution, dirt, wastage","ocean","music","poker","castle","environment","fish","d2","d2","d3","d1","d3","None.","I think it's lazy and half-assed. the MU doesn't have any creative elements to it, and the other 3 letters look super mediocre and uninspired.","It's hard to tell any of the letters besides R, but I like the layout of the design.","You're able to tell what all the letters are and it is pleasing to look at.","I hate the layout. It's a creative illegible mess.","This is super cute and creative! I like being able to instantly be able to read it.","true","false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true"
"3CZH926SICE0Z6GD1X00YHWVKAH4E9","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","32M8BPYGATMVEB9DIKXUG5NFC25GI9","A25XXQPMBBDAV3","Submitted","Fri Feb 22 18:22:29 PST 2019","Fri Feb 22 18:31:57 PST 2019","Fri Mar 01 18:31:57 PST 2019","","","","568","100% (49/49)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D2/77/0.png","https://purvaten.github.io/doodles/D4/41/0.png","https://purvaten.github.io/doodles/D5/40/0.png","https://purvaten.github.io/doodles/D1/71/0.png","https://purvaten.github.io/doodles/D1/85/0.png","sports","gift, hands, food","garden","scare, fearful, silent, afraid","united states","ball","grace","vegetables","coward","border","d2","d4","d5","d1","d1","Let us know your thoughts..","The golf club works well","Its too confusing","Its easy to read","Its creepy and I like it","Very creative use of borders","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true"
"3CZH926SICE0Z6GD1X00YHWVKAH4E9","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","3NJM2BJS4W6AELGCTTRVZB3C0MTCPO","A1OEKKM0UDI34M","Submitted","Fri Feb 22 10:38:18 PST 2019","Fri Feb 22 10:40:32 PST 2019","Fri Mar 01 10:40:32 PST 2019","","","","134","100% (1/1)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D2/77/0.png","https://purvaten.github.io/doodles/D4/41/0.png","https://purvaten.github.io/doodles/D5/40/0.png","https://purvaten.github.io/doodles/D1/71/0.png","https://purvaten.github.io/doodles/D1/85/0.png","sports","gift, hands, food","garden","scare, fearful, silent, afraid","united states","ball","grace","vegetables","coward","border","d2","d4","d5","d1","d1","Thank you for the opportunity.","The doodle it slightly creative, but could use a little bit more to be fully creative.","This doodle it very creative.","This doodle is generic.","This doodle is very creative, and shows a great sense of creativity.","This doodle is very creative.","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true"
"3D1TUISJWI0BW9CECMH9W0SHBGBUIU","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","31HQ4X3T3SA0UHQAYNOOXZYAHFSSLE","A3MG9U0TT7WGYR","Submitted","Fri Feb 22 12:34:36 PST 2019","Fri Feb 22 12:40:12 PST 2019","Fri Mar 01 12:40:12 PST 2019","","","","336","100% (4/4)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D3/19/0.png","https://purvaten.github.io/doodles/D4/20/0.png","https://purvaten.github.io/doodles/D2/44/0.png","https://purvaten.github.io/doodles/D2/51/0.png","https://purvaten.github.io/doodles/D1/77/3.png","countries, continents, natural wonders","cross, bible, church, heart","holiday decorations","music","sports","world","jesus","christmas","microphone","soccer","d3","d4","d2","d2","d1","Let us know your thoughts..This kind of look random like there was little to no thought put in the correlation between the doodle and the representation.","The doodle is more symbols that don't really repesent countries or continents. Maybe natural wonders but only one qualifies for that one.","I guess it's kind of clever. Jesus was a fisherman, right? but I'm not sure about the character of the ""s."" Is it seahorse?","It's got a little bit of holiday festive, except for the letter.","It seems to fit for microphone. I'm not sure why but it's the feeling I get.","This one is all wrong. Especially the balls. Wrong sport.","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false"
"3D1TUISJWI0BW9CECMH9W0SHBGBUIU","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:06 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:06 PST 2019","","","33FBRBDW6OZP8THV7CPKDP8MBC9C8K","A2EVTBJG1Z9TCP","Submitted","Fri Feb 22 12:42:27 PST 2019","Fri Feb 22 12:44:16 PST 2019","Fri Mar 01 12:44:16 PST 2019","","","","109","100% (12/12)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D3/19/0.png","https://purvaten.github.io/doodles/D4/20/0.png","https://purvaten.github.io/doodles/D2/44/0.png","https://purvaten.github.io/doodles/D2/51/0.png","https://purvaten.github.io/doodles/D1/77/3.png","countries, continents, natural wonders","cross, bible, church, heart","holiday decorations","music","sports","world","jesus","christmas","microphone","soccer","d3","d4","d2","d2","d1","Let us know your thoughts..","I like the detail of the doodle, it feels like there was a lot of work put into it.","This doodle is very pleasing to look at.","It's not a doodle I care for too much, it's a bit strange.","I really like the creativity put into this one, it's unique.","I feel like there really isn't an inclusion of soccer from what I can tell.","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"3D3B8GE892R5T3BFR6C2916FK9X9PV","30A2MGX2Z2LNDGLO8LAMHAJ7VLRNVS","Rate the Doodle - please do only one HIT","Tell us what you think about our doodles - please do only one HIT","doodle, image, word, theme","$0.25","Fri Feb 22 10:27:05 PST 2019","2","BatchId:3541948;OriginalHitTemplateId:928390877;","3600","604800","Fri Mar 01 10:27:05 PST 2019","","","3JPSL1DZ5SZMIL71T0ICPR8T051NAX","A24NKUCAX1LURL","Submitted","Fri Feb 22 13:48:53 PST 2019","Fri Feb 22 13:54:39 PST 2019","Fri Mar 01 13:54:39 PST 2019","","","","346","100% (3/3)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D2/81/1.png","https://purvaten.github.io/doodles/D3/61/0.png","https://purvaten.github.io/doodles/D4/91/0.png","https://purvaten.github.io/doodles/D1/63/0.png","https://purvaten.github.io/doodles/D1/2/0.png","supplements","pets, babies, family","wedding, love, rings","players, balls","automobile","tab","dog","marriage","sports","truck","d2","d3","d4","d1","d1","I enjoyed this survey because it was different than most other surveys.","It's cute.  Appears an older man is standing hunched over - the ""tab"" must be a medication for arthritis","It didn't affect me one way or the other.  It's just ok.","I like this.  It appears that it is a symbol of a long happy marriage.","This is interesting because it covers a lot of different sports.  Maybe me want to play a game.","Does not impress me.  I am not into the internal parts of a car.","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
